Puzzle,Solution,
.798.............6...5.......3..79..1.....4...4..5..61....1.....186.....6.53..8..,279861543351479286486532179563147928197286435842953761934718652718625394625394817,
..26..1.......54.....91.2.6.6...8..........3..8.35.9..1.8.9.....5.43.61......2...,492673185617825493835914276963248751521769834784351962148596327259437618376182549,
...4.7...3....95...9.512.....3.4.2...1.........26....9..1...34.......952.....31..,125437698374869521896512473763948215918325764452671839581296347637184952249753186,
....8...33....617.51......2....1...8....2.436...6.4.5..5..47...4......2..62......,947182563328956174516473982634715298175829436289634751853247619491568327762391845,
..6.....3......6..18......5..23...7.5.1.4.3.63.46..8......3.4.2...1.8......46...7,926584713745213698183976245862351974591847326374692851619735482437128569258469137,
.5....9..7235.......8...1..2.7......5....37...4..1..3.......4...89.743......8...2,154867923723591846968432157237948561591623784846715239372156498689274315415389672,
..8.9...65.17......6...5...2.......8..6...7.97..........21...5.19.4..6.....87..94,478391526521786943963245871259617438386524719714938265842169357197453682635872194,
..6.2..3.79..48..2.4..17..6...9.2....3....1......7....8.......7...........176..43,186529734793648512542317986618932475437856129259471368864193257375284691921765843,
6...9.4....8.3.695..3.5....3.7..8..456.3...8....9..3.........2.......8.789.2.6...,675891432218734695943652718327168954569347281184925376756483129432519867891276543,
3.6.52......8.........64...6...8...9.3.6.1......39.5........84.9.5........241..3.,396152478451873296827964153674285319539641782218397564163529847945738621782416935,
..4.5.....3.9..16..8.4...378....7...3..1...9..5..4..1....3.5..8...7.6..1....9....,174653289235978164986421537891537642347162895652849713769315428423786951518294376,
.2....781.....7.......932.6...6......4...1..2.8...4...9...7..4..67.4.8....43.8...,329456781856217394471893256192635478743981562685724139938172645267549813514368927,
.32.8..4.6....47...4..9......6...37...8..1..6.....6..2.1.....94...3..8..8.....2.1,532687149689154723741293685196425378328971456475836912213768594954312867867549231,
....8.....4........5...6.4....2.........7...857.3.46..73.1....246..2..7....6...35,317482596946751283852936147193268754624579318578314629739145862465823971281697435,
.91.2...7...6..8.228......64..87..9.8...3.4.....26.7......1............3.36...2..,691528347374691852285743916423875691867139425519264738748312569952486173136957284,
....5....2..98..15...243..985.42.3....2.1....9........5.4.729.3........1713......,498651237236987415175243689851429376362718594947365128584172963629834751713596842,
495.6...1..69.....8.3...2........8.6.......4.1...3..253...46..86...9..13.......9.,495263781276981354813754269752419836938625147164837925329146578687592413541378692,
..6..8...7......8.....4...25.2...6.......1.498...7.....4..1.5.7..58..2...7.2...9.,426738951753192486189645732512489673367521849894376125248913567935867214671254398,
....7...4...9...7..7..482.....7.6.48....8...5....3.6......5..6.9.8..4.2.5..6.94.3,836271954425963871179548236251796348693482715784135692342857169968314527517629483,
.6.3..............24...........2..9..1.....486....7..3...7.13....8.64..9.94.8.2.1,867319452359472816241856937473128695912635748685947123526791384138264579794583261,
..9.2....3.5.9.....4.1....28...1.4......7.....728.9.1...7....2.4..5...83.8.......,169428537325697841748153692853216479914375268672849315537984126491562783286731954,
.158.....9..1........976....7..52.48.2.....17.96...2......18.2.4........7..4.....,615824379947135862238976451173652948524389617896741235369518724481267593752493186,
.......3..8......9.7...6........3.8.....7..1....9412..1.3.8.6..4..7...9292..3.8..,246198735581327469379456128712563984694872513835941276153289647468715392927634851,
...41..2..2.....17......5..8.5...79...9.....8.32..5...4.8..1...59..7.2.4.......71,957416823326859417184732569815364792649127358732985146478291635591673284263548971,
.2.56.8.......37....6.....1....2.....6.....5..5.64..8.4..2.1.6..8..7.4...7.......,127564839549813726836792541318925674764138952952647183495281367281376495673459218,
.2.1.....7......91.......6....61..8...3..46..49.8..7..6.2.9.17.....4.2.........49,328169457764528391951437862275613984813974625496852713642395178589741236137286549,
..1.7.9.6....1.7.....8....3.....8.3.3..5......17...2..9...83.5.2.......7.6.9..8.2,481375926539612784726894513645728139392561478817439265974283651258146397163957842,
....13..6...5.......4.6..12....4.......75.16.4..1...57...9.....1.9.2.7..62...4.9.,852413976716592438934867512571246389293758164468139257347981625189625743625374891,
.2..5....3.5.8..9....9.7........5....87.2...15.13.9.8..6.1.27.3....38.......6....,429653178375281694618947325236815947987426531541379286864192753152738469793564812,
2..14....9.....5.6...5..............42....9..85....7..69..8241..1..9.28......4.7.,265147398971238546348569127139476852427853961856921734693782415714695283582314679,
.85.4..9...79.2.6..9256..1.......1.....6..7.216...4..........85.5.48.............,685741293417932568392568417279853146548619732163274859734126985956487321821395674,
.8...2....45.9..83.....7..9..2473......86.5...68..9.3..3......8..7...2...........,789342651245196783316587429152473896973861542468259137531724968897635214624918375,
........4.5........9..7......69.4..194..8256...75............1...5..1629.6..2..7.,713265894652498137498173256526934781941782563387516942239657418875341629164829375,
...........8..2.61.6.51.32........1.13....289........3.29..1..8.87..3......9.65..,213697845758342961964518327492835716135764289876129453529471638687253194341986572,
7.13.526.6.......8..3.2......82..39.....69....15.7..8..87.......3.91.............,791385264624197538853624179468251397372869451915473682187546923236918745549732816,
...4..1899..1.63....4..8....6.32.4.......126.........3.....97...2..8....7.8614...,576432189982176354134598627865327491397841265241965873613259748429783516758614932,
....7......32...46.6....7.8.2.34..61..86.13..........24..1...5.....3.......76.213,294876135783215946165493728927348561548621379316957482432189657671532894859764213,
.7.5....2.1698.4....8...9....5..2.......1.......4..2......5....1.9....56.578.4...,974531682216987435538246971465392718723618594891475263682159347149723856357864129,
..7..2....429....6.9...6.8....5....87.9.......6.841.....86...7..16.....94..1.9...,657382914842915736391476582134597628789263451265841397928654173516738249473129865,
.548..3..13..5782.6...2..1..6.....5...5...2...........4...75....8...4..75..6.8..1,254861379139457826678329415862793154745186293391542768413975682986214537527638941,
.3..9.......7.48.39......511.4.8.........7....852.....2.15....737.9.1...8........,438195726512764893967823451124389675693457218785216349241538967376941582859672134,
.......56..5.9....6....8.17.......6..1.68..7.......2.9.3..1....8.2..93..9..26....,428371956175496823693528417254937168319682574786145239537814692862759341941263785,
...2....4..73...91.......3.58..1..4...1...3.7...9.3..5....549...3.1......2.....7.,358291764267348591914567832583716249691425387742983615176854923839172456425639178,
2..6..5..83........572...1..928.3....7......53...1.26.......18.91.7.2..3...1.....,249631578831475926657289314592863741176924835384517269425396187918742653763158492,
.2.4....1.86......5...13.9....1.64......3...8.34..2.5.6..2.5....5.96.............,329458761186729534547613892895176423261534978734892156678245319453961287912387645,
.4.5...2..39....4..8..1.9...5.3...9...2..6..41..........496..5..68..3...9..2.....,741539826639827541285614937456378192892156374173492685324961758568743219917285463,
...1.453....32...1....65...372....9..1.5.23..9.......6...951......7...6.1.......7,896174532745329681231865749372618495614592378958437216467951823529783164183246957,
...4..73..84.5...6....1.5.895...7..3...6.4.......8...............93.1..57.15....9,615498732284753196397216548956127483128634957473985621562879314849361275731542869,
6...42.3.2.........1..............2.5.....613..6..95......5.3....26......69124..8,685742139243591876917836245138465927594287613726319584471958362852673491369124758,
....6.....689.5.7....3......4.29.63...6....27.9.7....8....3.......82....673.....4,735162849168945372429378156847291635516483927392756418284637591951824763673519284,
....1....9.7.4....8..79...4..5.672...6.2....9.8...........8....45.1..8.....9..6.2,546312978937648125821795364195867243764231589283459716672583491459126837318974652,
56.2.4.......9..7..2.7.15.........17..1....6.....5.......8...9..8..6.2.46..9.2.5.,567234189418695372923781546395426817241378965876159423752843691189567234634912758,
....2.6352..5...9.6.4........1......5.6.....3.4.1..5......184........3.9.1925...6,198724635237561894654389271381645927576892143942137568763918452825476319419253786,
.....1...5.2..7..9.......3...85........3.69...5.2..1..37..6........8.61.2......5.,834951726512637849769824531648519372127346985953278164371465298495782613286193457,
..635...2........3....4.7...7..2.....4....56..5.6.7.......89....9.2.6...2834.....,716358942924761853835942716678524139142893567359617284467189325591236478283475691,
2..9.56...........61.....5.9.........3679......7..4..1.7.62.4..4..5...97.....91.6,283915674795846312614237859942158763136792548857364921379621485461583297528479136,
...5...6337..2...9....4.7.5.3...5.8.........64.69..5.....284......7...9.7.....43.,924517863375826149861349725237165984589472316416938572193284657648753291752691438,
49...........5..4..8.........4587..63....6.1.67..4...9.6..3.18..49....6.7.....9..,493618572127953648586472391914587236358296417672341859265739184849125763731864925,
......7..36.5...8.....3..9557.8.3...9..46....8....5......6.2....2..9..7.6.9.87...,495218763367549281281736495576823149932461857814975632743652918128394576659187324,
86...91......8.....3.1.......3.7...21..86.....8.....6..5...37..7...........92..18,865739124471286395932154687693471852124865973587392461258613749719548236346927518,
.4..5..1.6..89.5.7..26.7........9...4.1.....972..4..6.985..........8.1.5.....6...,847352916613894527592617384358269471461738259729145863985471632276983145134526798,
9...3.721...9.....73..28..6......5..1.589....86..1........7.2.3....5.19......9...,986435721512967834734128956293746518145893672867512349459671283628354197371289465,
8..56..2...3....8.69..........98......864.532....2..982..49.16..........5..2...4.,871569324453712986692834751326985417918647532745123698237498165184356279569271843,
.69.8....4.1.....278........7...8..42.6.....9.3.2........1..4.......6.1...8.9.2.3,369582741451967832782431695975618324216374589834259176697123458523846917148795263,
.9.2.4.....3..1.............8...5.211.4....7.72....9.5.....7.9..31..2.4..7..13.8.,697254318543871269218936754389765421154329876726148935462587193831692547975413682,
52....48..8.....6...7...5..7....1.2..6.57..1..9.6.875.94......8852....7...6......,523967481489215367617834592735491826268573914194628753941752638852346179376189245,
9..5.2.4..4.19..7.1.....2...3.2....7..5..6.....9...4.3....5.9.......4.2......35..,978562341342198675156437289631249857485376192729815463264751938513984726897623514,
37...4.2.........5.9....731.1.5...46..........64.9..73.43..21.77......9...6......,375184629621973485498625731217538946539467218864291573943852167752316894186749352,
....51......4....2.3.68..51...8...2..6.........4.2.583..6.9.......1.49......6.84.,642751398581439762937682451359817624268543179714926583476398215825174936193265847,
..2.9.3.....3..8.4.7.2.8....4...7...1...5...7.954......53.......87.3.9..9.......8,812594376569371824374268159246817593138956247795423681653789412487132965921645738,
...24....81.....69.......1...9..862.4.752.......1.....58..941..2..........4....9.,936241785812753469745986213159438627467529831328167954583694172291875346674312598,
93..56...8.59....4.6..7........2783......3...4.......26...49.7...........5236..4.,934256187875931624261874359196427835527183496483695712618549273349712568752368941,
..6...74.9....42...5.9713..2...3.4....7....615................3..9.56..7.....9...,816523749973864215452971386291635478387492561564187932625748193149356827738219654,
....85..4.4......2....21...56..7.2..21.....9...7....6.....6.....7...46181....97..,692785134741396852835421976564973281213648597987512463458167329379254618126839745,
82.91..7......52....9.....6478...15.6....4...21....7.....5...48.5.........1....2.,826913475147685293539247816478362159695174382213859764762531948954728631381496527,
..489..7..8917.....16.4...8.927.5.......1......76..8.2.5....4........1.7........6,524893671389176245716542938692785314835214769147639852251967483963458127478321596,
.75.9..2.1........2.4..3..1...9....2.....4859.5.....4.....47.8.....8.3.5...3.51..,375691428196428537284573961843956712612734859957812643539147286461289375728365194,
4..9.6.2.97.2.16..2.1.357....21..3.6.15..3.7.........2.9..........5.....5...42...,458976123973281645261435798742159386615823479839764512394618257126597834587342961,
.......47....4..3.3.2.6.91..5.......47.1..6..6.....5..5....179.....34....6..79..2,896315247715942836342768915259486371478153629631297584584621793927534168163879452,
..4.3...5.6..7481.8.96........5..47..38.4.6..........13..9....6......3...4......8,214839765563274819879615234621598473938741652457362981382957146195486327746123598,
7.1....3............6..8.......2..1.....3.2.8.4...6.7..7.3..1..2.51..76.4.....8.5,781569432954213687326748951839427516567931248142856379678395124295184763413672895,
...921......7.31..43...5...18.....7...3.......2.....8179...2..3..54.7..9..43.....,876921534952743168431865792189254376643178925527639481798512643365487219214396857,
...3..7.5.3..2.....6.7.48..5.9...32....8...6...7...9....8.6.........9......2.3..6,842316795735928641961754832519647328423895167687132954358461279276589413194273586,
.78.....2...2...18.....64.5.8.14..7624.5..3....5.......3781......2......41.......,378451962654293718129786435983142576241567389765938241537819624892674153416325897,
..2..8..6..96..47...4.52.9...68...5..7..........4.....1....4....5..16.29......7..,732948516589631472614752398946827153875193264321465987198274635457316829263589741,
.1.....9..3...4..6...6.8...52..8.4..1...4.5.2...5.6..88..13...49..........1.69...,614253897238794156795618243527381469186947532349526718862135974953472681471869325,
763...5....5...9...2.......3....4.162.7..6......93.7.....1...9.9.1..3....5.67...3,763298541485361972129547638398754216247816359516932784632185497971423865854679123,
.634...5.1.4.2.........89..65..3....4.....8.29.82645.....5....3.......9.....8....,863479251194625378725318946652837419437951862918264537241596783386742195579183624,
35...28....95..367..7........3...7...8..1...65..9...1........25.1..6...82.....1..,351672849829541367647839251193456782482713596576928413934187625715264938268395174,
...1..8.....6.8.13....9.......9.7..........4791...6.......4...589....4...613.5...,576132894249678513183594276324987651658213947917456328732849165895761432461325789,
..82.3...4...1.7.2.5.4.7.8...2....5..43...1...8...2.4......4.6..1.7..2......5...1,978263415436815792251497386762941853543678129189532647397124568615789234824356971,
............7..82......3....4.6.7....3...2..57..54.68..6....2...95..6.74.7.25...9,952168437314795826687423591548637912136982745729541683461379258295816374873254169,
..71....6..4..9.2752..4.9.3...5........9...4...6..2.......3.1..2......7..3.45.2..,397125486614389527528746913173564892852973641946812735469237158285691374731458269,
..4......26.....1.7..2.3.....9.25....3.6.15.....4......57...6..941.7...5..2...1..,814769253263548719795213468179825346438691572526437981357182694941376825682954137,
......3.....8..1...9........57.1..3..6....9.59....2....7...95..8...5..1612..67..8,716425389542893167398671254457916832261738945983542671674189523839254716125367498,
..5.1....39....2.1.27....8.7......6..1..7..5...9.....2..81......3.8..6...6129..78,845612397396758241127934586783529164214376859659481732478165923932847615561293478,
.5....4.7...92..6.8....3....6..9..2....2...5.....56.43...7.8.......325....4....76,952861437473925168816473295568394721341287659729156843635748912197632584284519376,
.......1361.....9....5.674...2.49...7...5.....9...2.....32.4...9...6....15....4.2,475928613618437295239516748582749136746351829391682574863274951924165387157893462,
.8....7..4.....5.3.31....8..483.16..7....5.....2....3.6......2......7..1...5.3..4,285136749476982513931754286548391672763245198192678435654819327329467851817523964,
...1.62..132.45.9.......43..6...3......8..5...9.....6.3...581....8..1..5......62.,489136257132745896657982431261573984743869512895214763326458179978621345514397628,
.8..4..2.9...63.....3........27..4.345..2.........58...39.5.....652.9...8........,586941327927863541143572986692718453458326719371495862239154678765289134814637295,
1.7.9..6.692.............5..83..5.96....893.17..3.62..5..6.....9.1..2....7......8,157493862692578134834261957483125796265789341719346285528637419941852673376914528,
.78.9.53.........9...3...6..2...8....9......4.86.27.9..4.8.........36.2.9....5...,178694532634752819259381467321948756795163284486527391542819673817436925963275148,
.6..14....4............6.7.91..5.6.....7.....8.7...35.1.8.9.5......3.....5647.9..,769514832243987165581326479914253687635748291827169354178692543492835716356471928,
6.1.........8.....5.....3.7.9...5.428......9..........2....6.341...9..8...6.52...,631547928927831465548269317793615842865324791412978653279186534154793286386452179,
5....96..9..1.5......76..1...2.7...1.....8....7..9.54..2..1..6.........4415......,531849672967125483248763915852476391194358726673291548329514867786932154415687239,
.3....742..81..3.95......1....52....9....3...2...7....84..1.9.....9...3..1....57.,136895742728146359594732618467529183951483267283671495845317926672954831319268574,
..3..7.......9.1......2..7.274.1..3......4...3.9..8..2......8.7...5.2...1.57...4.,813457926527396184946821573274915638681234795359678412432169857798542361165783249,
.2..41...5.6.........3..7......3....9..4.....71.9.26.44.9.2.....57..6.1..........,328741965576289341194365728842637159965418237713952684489123576257896413631574892,
8..6.5......2.89.1.....7.863.6....1.......29..18.72...73.829.........7.3.......2.,893615472647238951152497386326984517475361298918572634734829165289156743561743829,
...87.2.9.75.......9.1..........9..8.8.7..3...61.8..5......6..5.3.2...1..1......7,143875269275963481896142573357629148482751396961384752729416835538297614614538927,
.4........86.....15.....36.3...1.8.5...9.4....9...56..1.5..9....67...4.8...7...1.,243167589786593241519428367374612895652984173891375624125849736967231458438756912,
.89..........75.6956.2.......192.8.............2.8.7.......41.5.1.6....4..87.....,389461527124875369567239418741926853835147692692583741276394185913658274458712936,
........373...95...48......97.....81...1.4.3.....5.6.7.94....58.8.4.31.6..6......,659247813731689542248531769975362481862174935413958627394716258587423196126895374,
...215...4....9.....2....16..5.96.21.....37.47...51.........579.....2.........43.,689215347413679285572384916345796821196823754728451693264138579937542168851967432,
....91.74.47...........81.....2...5...9......5.8......85.9...434....5..7.2.43...9,682591374147362895935748126364289751279153468518674932856917243493825617721436589,
.7........4......91.......65..7.96......1..8.361.45...4....3.....91..5....396.7.8,976451823842376159135298476528739641794612385361845297417583962689127534253964718,
..95..1..8...9.6..5.41..9.2.........36.....85...4.1...95..6....2..8......4...3...,629547138817392654534186972492658713361279485785431296953764821276815349148923567,
.....9..4.7..635......7..1.7..15..8.1.5.....69..6....3......3..8....5.9...9......,682519734471863529593472618736154982125398476948627153217986345864735291359241867,
.......9...7.2.....5.3..1.68.5......7..6....3.3...7.286..19.7.55.8...6.9.........,481576392367921854259348176895213467742689513136457928623194785518732649974865231,
.87.4...9...7..3.8...15......4.....7...68..5.........3...5..1867...1.4....9......,287346519541729368936158274654931827372684951198275643423597186765813492819462735,
...73....4.6.2.8.......6....8..9.26.6....7.13.4...3.9...13896.7............612...,519738426436921875728456931387195264692847513145263798251389647963574182874612359,
..8...45.......83.9....7..........8...9....43783..451.....78...87.4.32...2..19...,138926457267145839954387621542731986619852743783694512395278164871463295426519378,
35.....4.........8.74..1.5..26....7...5..4..1..8.7......1.5.8..4...8751......2..6,352768149619543728874291653926815374735624981148379265291456837463987512587132496,
3..179.....4....3.5.7..6......7.4.637......1........5..924....6......3.26....21.5,368179524914528637527346981851794263739265418246831759192453876485617392673982145,
.368..4.......7.8.4..6.....8.9.....1..1..9.4.7..4.....6.5....79.8.3........7.....,936821457512947683478653192849276531261539748753418926625184379187395264394762815,
.......3....2..4...4...57.2..3..7.219.......6...3..5...5..649......9.2.3.......15,527649138638271459149835762463957821985412376271386594352164987716598243894723615,
...62....4............3.54.32...8.715...12.6.....7.......7..68463.....57....8.2..,153624798467895132982137546329568471574312869816479325291753684638241957745986213,
......4.........39.1..9.....4..61..53..4..28....25....2.8........39.8.5....5.4..2,539682417827145639614397528742861395365479281981253764258716943473928156196534872,
3.....8.1.1.96.....8............5..7..9.3..6.74.....1....5...3....49......78....6,376254891215968374984371652863145927159732468742689513428516739631497285597823146,
...46.....7918.36....9.....7.......4..5.......367...1..93617....1.........4.....5,152463987479185362368972541721396854945821736836754219593617428217548693684239175,
.......3..7...51..........876.8...524.85..7..2....63......82...6....3.1..5......4,924178635873265149516394278761839452438521796295746381147982563682453917359617824,
...3.16.....2..5.7....7.48.....5.814...1.......3..7.....48.6....21.....3..7......,745381692918264537632579481279653814456128379183497256394816725821745963567932148,
..9....54..4......36..5.8....6.9.482...4.69.7.9.3..6.......7...725.....9....2....,879631254514278396362954871136795482258416937497382615943167528725843169681529743,
...3..4.2.1..6......52..6...........36..8....428.39..1.8.9.....6.2..4.......18...,876395412214867395935241687159476823367182954428539761781923546692754138543618279,
.5.1..43...4.37......4..62.8...1..7..462..5..52..431......5......3.....5.7.......,758162439264937851391485627839516274146279583527843196912354768683721945475698312,
96.45..2..32.....578.6....4....3............854...96........5......72........6749,961458327432197865785623914276835491319764258548219673697341582854972136123586749,
....25.9.4...19.8.5...4.6.....4..52.6.....4.3.9..5.......8....61.6.3.2.8.......3.,863725194427619385519348672731486529685297413294153867352871946176934258948562731,
8...31...5....9..7...74...96.3...9.........5.9..1.......63...7.1..6.......4.5...3,879531246541269387362748519613475928427893651958126734296314875135687492784952163,
..1....9...2.1..8.68........5...29.8.6.7..5..9.735.12...51..3...3.....6......7...,371824695592613487684579213153462978268791534947358126725186349839245761416937852,
45.38...1...291.8.9..5..3........8......16.23.......96.93.....4164.............1.,452387961637291485981564372216935847879416523345872196793128654164759238528643719,
....71....9.62...1......26.8..4..9.7........2....67..........18.192.847...5..4...,426571893598623741137849265861432957974185632253967184742396518319258476685714329,
92..57.....6.4....473..8.....7...35..3.6.........9.742...23.5.........94.....4...,921357468586142937473968215897421356234675189165893742648239571352716894719584623,
.59......7.8...9...6...17....14........1....9.75.396...9.8..3..3....5..1....4...7,259784163718362945463591782931456278642178539875239614594817326387625491126943857,
.....1..46.27....8.1....72....41.....7.3..........82....197..82.4..6....9...2.13.,785231694632749518419586723826417359574392861193658247361975482248163975957824136,
396...72.7...............96...7..1.9.8.....6.5.7..3..2615........8..6.3..3.1...8.,396451728724689513851327496243768159189245367567913842615832974478596231932174685,
581.6...2.79....4...67.9.....42...6........19..........45...17.2.8.1.......4..5..,581364792379128645426759381194275863857643219632981457945832176268517934713496528,
..3.6.91.............51.47..7.6..3...5.1......3..78.4.4..98.6...6......97.....5..,543762918197834256682519473871645392254193867936278145425987631368451729719326584,
..1..4....82..6.39...9....6...7.3........16..1...4.....24.7.8...3.....6.6....2..7,961324758782156439345987126458763291273591684196248375524679813837415962619832547,
......3....65.7.4.25...6..1....1....783........4..56.3.3...1.....5362...4........,847129365316587249259436871562813794783694152194275683638941527975362418421758936,
.429...7......72.37..63....5..............4..12.35....9.571..4........9...12..5..,342981675619547283758632914596874321837126459124359768965713842283465197471298536,
4...359...7.......5.274.6..63.9.2...2.......5..9.8....927.6.4....4...5..8...9....,486135972173629854592748613631952748248376195759481236927563481364817529815294367,
..9.2.......6...934.8..7.2.....3........9.67..2.4...3...47.3...2...5...48.5..4...,769325481152648793438917526987536142341892675526471938614783259273159864895264317,
15.6.......92..8...2...1.956...13..9..3.8.......5.73......6...3...8...1..9..35.7.,154698237739254861826371495685413729273986154941527386518762943367849512492135678,
8..3..61..95...........6...5.....9421.6.....5.....43..98243...........3.3..9...2.,827359614695148273413726598538671942146293785279584361982437156751862439364915827,
.4.96..7...62....8....134..76.12...31......4..28......69.......2.........8.43.1.2,842965371316247958975813426769124583153678249428359617691582734234791865587436192,
..69.8.5.....47.8...36......8.3..69...........5.48...2........847..9.26.9.8....4.,726938451519247386843651729184372695392516874657489132235764918471895263968123547,
231...7...5....31.8......69..23.1.8....5.........286..67........15.6..3.......9..,231659748956784312847213569762391485184576293593428671679835124415962837328147956,
..8...3..5......8..7......26.2..5418.8......6....3.5....6.4.....5732....3.....86.,218964375569273184473581692632795418985412736741638529196847253857326941324159867,
152..48.9..............857.4.5.9.....8..........3..15.348...9...7.....43...7.....,152674839867935421934128576415297368683451792729386154348562917576819243291743685,
.7...63...2.....8.9.....1....613....537.6..1.1.9...8..8...23..5..39.8.......7....,478216359321495786965387142286134597537869214149752863814623975753948621692571438,
..6....9...4..3.15.1..983.2.............1..836....51.4.3.8..5..1......28....4.9..,386152497924673815517498362871364259452719683693285174739821546145936728268547931,
.9.....1.37..5....6.4.38.......1...49.654..37.3.7..9..........95...6.348.4.......,895674213372951486614238795257319864986542137431786952168423579529167348743895621,
..63.....2....1493....9...6.........9.1..78..743.....9.1....6......73..8.6.2.43..,596348271278561493134792586685129734921437865743856129317985642452673918869214357,
4..3.....7...9.21..825..............62....9....5.....334...7......6.3.7..9.82..4.,451372698763498215982516734839764152624135987175289463346957821218643579597821346,
......7......76953.9.....6...356..2.....2..45.1....3...67..1..224......9.3....4..,356294781124876953798315264483569127679123845512487396867941532245738619931652478,
.1.9.68..7.82.1.65.....41.2..9..7...62........87...2..............672.4..94....8.,312956874748231965965784132459327618623198457187465293576849321831672549294513786,
5...72..38...6..1....3..........83.....2...59..1.....23....19...6....2.8.....5.61,546172893823569714917384526652918347738246159491753682384621975165497238279835461,
4..9...2.89136........5....3....6...2...3...9..8....42.84....956..5.....9..8..4..,435978621891362574726154983349286157217435869568791342184623795673549218952817436,
..5.8...4....1.......732.851..........3.7.1........793..84..93.3...5....7.2...4.1,275986314836514279491732685187349526923675148654128793518467932349251867762893451,
.....4725............2.741.9.......1.5.1.8937.....3......5.2..81...7..4.4....139.,819634725742915863563287419937456281654128937281793654396542178128379546475861392,
7......5.4.51..7...........86..1.....1..7.......6...2.642.3...1....5.34.3..7..8..,781394256425168793936527418867412935213975684594683127642839571178256349359741862,
...1.9..3......5....7.....2.5.4....662..1..4..9...27.....65..349..32.....7...4...,285179463139246578467538192751493286628715349394862715812657934946321857573984621,
.....5....1..8.7.5...3126..4.6......5....7.3..........3.76....8.2.....7.84..5.32.,968475213213986745754312689476138592589267134132594867397621458625843971841759326,
.5.16...2.16.42.9...8.95.4.54.....69..9...4..7.....21.............4...76.....71..,954168732316742895278395641542871369189236457763954218627513984831429576495687123,
9.5.4.3.8......1.....92....489......2...9.5.4.3.........46...2...1...4.3.9...3..1,925146378648735192173928645489512736216397584537864219354681927861279453792453861,
4...1.7.8....4..9.827.9.........59.........5..81....4..952.4.1..1.......26......7,459312768136748295827596134643825971972461853581973642795284316318657429264139587,
...459.6....3.7.4.....8....3...78.....8...4.5.1...69....3..5....7.9......4..1.8.6,732459168681327549459681327394578612268193475517246983123865794876934251945712836,
.2.........36.2.7.8..19.53.15.............38..8..5.79..1....8....531..6.........9,721835946593642178864197532159783624472961385386254791617429853945318267238576419,
1..4.2..8....9..6.879......73......124.913.7.....4......7..6.843........41......6,163472958524891367879365142735628491248913675691547823957136284386254719412789536,
.....7.3.81.45.9..5.4....7.4..36....3..5..7611..7....9..5.1.........6..5......4..,692187534817453926534692178479361852328549761156728349785214693943876215261935487,
..9..5......763.2..3....4..956......7.268..9.........7....54..68..2...4.....7....,279415638584763129631892475956327814742681593318549267127954386895236741463178952,
.......9..6.937.........1.4......24.........1....8.6.769..4.8...471....983.7.2...,582416793164937528973825164318679245726354981459281637691543872247168359835792416,
.2.4.798..8...21..3.......6.6..1.2............1...3.7...26...4..71.2.......948...,126437985984562137357189426563714298748296351219853674892671543471325869635948712,
27.34.5....92..34...59.6.7....5...........2..31............2..96.4.57......49...1,278341596169275348435986172842519637957863214316724985781632459694157823523498761,
.76.3.1...2.7..5.....46..8..5.6...1........2...3........25.1..44.8..........4.7.3,976835142824719536315462987257683419649157328183924675732591864498376251561248793,
..1.54.6.39.....74...39........6...1245...........2.4..6..35......7.....43..1....,721854963398621574654397812873469251245183796916572348169235487582746139437918625,
9..2...3...1.4.25.5...9.....2.6..3.4........1...8...968........19...8....6.....1.,946285137381746259572193648729651384658934721413827596837412965195368472264579813,
.8....9..2..1....7..4.5.....2..7......9.14...8.62......4.8...721...2.....9.4.1...,587342961263189547914756283421978356359614728876235419645893172138527694792461835,
.......58.3.....2...2...7.99.527....7...542...6.38......86...........38....4...9.,196732458537849126842165739915276843783954261264381975478693512629517384351428697,
...9..48.7.........54.7.3...35.27.6.......5.3.......9.59....24...286...5......67.,613952487729348156854671329935127864267489513481536792596713248172864935348295671,
....415..2....9.6.4..6...2........9..6.7....5......6188.5..4..2.1..87...94...51.6,786241539253879461491653827528416793169738245374592618835164972612987354947325186,
6.15....3....62.1..7...........4.........3.9423..9..5.5........3.2..9.6...7231..5,621587943495362718873914526189645372756123894234798651518476239342859167967231485,
...32.........49...437...5.9....2......54.6.88.......3.....7..6..5.9...7...6.34..,198325764576184932243769851964832175327541698851976243439217586615498327782653419,
.4....2..1.......3.....18....63..14..2...45..8.......6.8.4.3..13..61..85.......7.,645839217178246953239751864956378142723164598814925736587493621392617485461582379,
85...4.2..2....6.1..4.2.5..4.97....8..8...........9.....6.41.....5..2......86.75.,851694327927358641634127589419735268578216493263489175786541932345972816192863754,
..8.7.2..5....8..171.......9..2..6.........7.84...19....6.9...8..2.5...6.....4...,698175243524938761713426859931247685265389174847561932456792318172853496389614527,
.5..1..32..3..9...1.8..2...72....4.....3........547..1.75......4...8.7..8..1.3...,657418932243659187198732645726891453514326879389547261975264318431985726862173594,
..........25.....19.8..4...69..1............2..2..784....72...4.8..56....1.49.5..,341265798725983461968174253694812375873549612152637849536721984489356127217498536,
6843..52.....1...8......73...24..1..5468.....3...7.6..1.......3......4....3...85.,684397521237514968951682734792436185546821379318975642165748293879253416423169857,
....2...7.239.1.8......813.......42....7....1..9..46......49....1....3.84.2.1...6,581423967623971584794658132178536429346792851259184673867349215915267348432815796,
