Puzzle,Solution,
12.5.....4...82.7.5......138.........1....3.676.4...5.38.2....5..4.5.728......4..,129573684436182579578964213842635197915728346763419852381247965694351728257896431,
.7...4...13..8...29......7.....95.41..71..........75......398.....84.1.9.......5.,672954318135786492984213675268395741547168923319427586421539867756842139893671254,
.34.....7.............3...87......2.82..74.3..63.9....47.1..2...1.6..9..9...28...,134982657687415392295736418741863529829574136563291874478159263312647985956328741,
.....96182.87....9.6.4...7.52.....8.6.7.....4.8....2.7.1....4..8......2..495....6,475239618238761549961458372524176983697823154183945267312687495856394721749512836,
...92...6.....4......3..4....973....7.246.5.9.......8...4..5.7..2...6.58...8..6..,435927816198654723276381495589732164712468539643519287864295371327146958951873642,
...945....591.2.84.........3...2.......45..6....8.3....3.6.9.2...2....18..1..86.9,683945172759162384124387596395726841278451963416893257837619425962534718541278639,
86.7.93..97...1.5.4.3.659...91....7.7..8....6.8.............568......49.........1,865749312972381654413265987291634875754892136386517249147923568528176493639458721,
5.27....18...3.72..36.2...5.....327..68.9..5.......1.619...86.................83.,542789361819536724736421985951643278268197453473852196195378642387264519624915837,
.........84...2.......8......2..3.9..3.8.4.26..5...7.42..4.9.7.6..7...58..3.....2,371645289849312567526987413462173895937854126185296734258439671694721358713568942,
.14.65....2.8.9.6..56..28..2...5..9.......1...............7.985..7.98.214.....7..,814365279723819564956742813248156397695237148371984652162473985537698421489521736,
......6..963....815.8....9.......2.6..1...93537.........52.7..9.......2.8.7.63.5.,712859643963724581548631792459318276281476935376592418135247869694185327827963154,
9753.......31......8.7.5.6........163.79...8..9...........7...1.518.....6...2..3.,975362148263184795184795362528437916317956284496218573832679451751843629649521837,
.............42..8..2.58...8....17.24...7.5....38....4.2...9.....1..3..575..1.3..,584967231637142958192358476865431792419276583273895614326589147941723865758614329,
2..4...1.84..5......3.89.2...7.1......1592.4..5.......782.4.....1...5.......23..9,295437618846251973173689425427318596631592847958764132782946351319875264564123789,
7.9.1....3....4..1.1.5...36..26.94...9..5..1..54..7..3...7............5....3....7,769813524325964871418572936172639485693458712854127693241785369937246158586391247,
5..976.81.18.5...........6.....6.........8752.......19..5..937....3.....7...8.29.,532976481618453927479812563291765834364198752857234619125649378986327145743581296,
7..5.4.8.6.4.13..7..162.4.5.............7...8....61...4...35....78....2.2.......6,723594681654813297891627435147358962569472318382961754416235879978146523235789146,
7.....1...54789.....3..........5...6..9.634...1.......5..8....1.6..74...9.7..5...,796532148154789362823641597438957216279163485615428973542896731361274859987315624,
.1..........4....323.8.7...34...615.5....237..7...1...8..36..2.......568..5......,418653297657429813239817645342786159581942376976531482894365721723194568165278934,
8.35....25....2..9.4.93..1..2..418.5.8.........1.7..3.......4...5..947..1........,893517642516482379742936518327641895485329167961875234239768451658194723174253986,
1..39.5.492...5.....4.8..9385.4......7..5....4..8....121.9.4.....8.7.......13....,187396524923745618564281793852413976371659482496827351215964837638572149749138265,
.957.1.3....4.6..2.7...2.9.1.72............6.34......1..31............4..6....5.7,295781634831496752674532198157264389928317465346958271783145926512679843469823517,
....6.4.78..14.6..9..5....879.4.......46.5..1..5..3..94.8.1.......98..5..........,531268497827149635946537128793421586284695371165873249458712963312986754679354812,
.3.4.8..29..1......7..3....312.9..76..9......6.7...28..........8.32.1....2.367...,136458792954172863278639145312894576589726431647513289761985324893241657425367918,
8..........96.2.7..56.1......1...4..5.7...196.9......7..2.....5...78.2.46.5....1.,874953621139642578256817943361579482527438196498261357742196835913785264685324719,
91...4..3..3......54..68.9.........1......9.....9.75.6...58...4.58.79.3.3..4.....,916754283783291465542368197695842371127635948834917526269583714458179632371426859,
.....4..27..6....1....72...291..63..6.7...41...3..7...4....1..5...923......5....9,568314792732695841914872563291486357657239418843157926489761235175923684326548179,
....8..6...3.1..9..59.....7..15..6.862......5.9...3.7..82..9..1.1.........7......,174985263863217594259436817731592648628741935495863172382679451516324789947158326,
.1.8.96........14.....4...7.......15......968....9.7..9..5.82..68.....7.2..7.1...,314879652827653149596142387739286415452317968168495723971568234683924571245731896,
..3...764................8..61..8.7...84.3.59...1.....9..5..84....6......86..19.3,893215764142876395675394281361958472728463159459127638917532846234689517586741923,
6....9....4.8..3...7856...2..........2..3...7....5.6....7.46953......2.4..2..8.7.,635429718249817365178563492794682531526931847381754629817246953963175284452398176,
..5.6294.......1..2..57....6.2.9.4..1.........748256...8..4......17.....7..9.6...,815362947367489125249571836632197458158634279974825613586243791491758362723916584,
.1.5.2...4.587...1.3..9..7..89...25.7..............8373.....19..5....38.........4,817562943495873621236194578189437256763285419542916837374628195651749382928351764,
.9...3...........11...2....3...69....2.43.8..9.7.82.....61..47..4...8.62.......3.,492813756768954321153627984384769215625431897917582643236195478549378162871246539,
.7.......8......3.....3.89....2.9....1....28..8....679..2.6.3.19..57.....6.3.....,473896512895421736126735894657289143319647285284153679742968351931572468568314927,
5....8.4..73..6.1.4..1..6...8.5.3..7.3.......1.........4.97.....58....3..61.34...,516398742873246519429157683284563197635719428197482356342975861758621934961834275,
...35..1.....24..3.7......4.1...24.8....8.3....91.........7........4852.72..39...,894357612156924783372816954513792468267485391489163275645271839931648527728539146,
..7.195....3.6......4..........9..6.16......5..2..5..4..912...7.7.5..43.4...7..21,687219543523467918914358276345891762168742395792635184839124657271586439456973821,
8.......1..1..26.......62...5..98..42.....9....94..7.2.8..15..7..5......76..4...9,826934571391572648574186293157298364248367915639451782983615427415729836762843159,
......6....3..1....926.....5..432...9.15.6.2.8...195.....3..4.1.68..5.39.........,745893612683251947192647385576432198931586724824719563259368471468175239317924856,
.216.3....3.58..6...........92..84........3.2.85.3...1.5........6.8.....4..3.2.5.,521673948934581267678429513392168475146957382785234691853746129269815734417392856,
8...3...657...82.3..691.5.......9..8..3.2.6.......1...3..7...5.1...867......9....,894235176571468293236917584417659328953824617628371945369742851142586739785193462,
.28.9...1..67.29............5...8319.9...5.8..83.1.25....2..5.77........23.6.....,328594671516782943974136825657428319192365784483917256861249537749853162235671498,
..........48276..9..6....7.57..1.82..8.....1.....94..5.........4.5..2.6.6.2...4..,723159648148276359956348271579613824384527916261894735837461592495782163612935487,
..62........389.1.5...41.2......8...2..9.....38.......8.2..45..153...8...4...2..9,916275384724389615538641927461528793275913468389467251892134576153796842647852139,
.....1......7981.5....5.4........7..57..1.948..2.4...1.8....6..74.582............,657421893324798165198653472419835726573216948862947531281379654746582319935164287,
14.....7..928..1.6......9....4269.5.215........6...4...7....8.....4..79....9....2,148693275392875146657142938784269351215734689936518427579321864821456793463987512,
3.9.1.7.886.7..19.......26.5..6.3.1..7152....9.....6...5.....3....1......3.2.....,329416758864752193715389264582693417671524389943871625156947832297138546438265971,
......4........3.....52....7..4.36.......6.2...4.9.53..759....62.3.6..489..8.....,621389475597641382438527169782453691359176824164298537875934216213765948946812753,
...........7..2.....3.6..7..39.....8..1..396.2...7..1....8..4...129.73..74....6..,924758136167392854853164279539621748471583962286479513395816427612947385748235691,
.........165...3...3.........4......6532.4..991.6...4.....1.25..82..31.....9.6..4,847352961165749328239861475724195683653284719918637542396418257482573196571926834,
....9123....2.7.14...........1...3...7..36.9....41...86....4........9.76...8..42.,485691237936287514127345689261978345874536192593412768618724953342159876759863421,
..4...65..52.6..348..5...19.6...4.9..1...6.8...89..24....1................5.93...,794318652152769834836542719263874591419256387578931246987125463341687925625493178,
.4....6.8.5.2...3.7.3.5.......7.3..6........9.....4...87...2...52...9.84.34.65.97,241937658958246731763158942492783516385621479617594823879412365526379184134865297,
384.52.7..5..78...6..4.....2....6....175...........8...4.3.518.8....17...31.6....,384152976159678324672493518298736451417589632563214897746325189825941763931867245,
85...23.............1.9.28.......4.77.2....35..9......4.891........4.89.5...7..1.,854162379926837541371495286185329467742681935639754128468913752217546893593278614,
..8..92..4...6295...54.......76.1.2.6...4.....1...7.....6......891..6...54..8....,168359247473162958925478316357691824689245731214837695736914582891526473542783169,
..8.9..4..5...1......385.....3...5.7.17.....8..281.9.3.9...3....3..52...2..7.....,178296345359471286426385791983624517617539428542817963794163852831952674265748139,
.....8.1....9.4......5......42167..5.........9.74.2...5..8..4.1.8....6.976...98..,295678314138924567674513298342167985816395742957482136529836471483751629761249853,
..3..65..7..4..2.8.6.71.....15.2..3.2.....6...7...8..1......8......7....6.....4..,423896517791453268568712349815629734249137685376548921134965872982374156657281493,
.....3........75.8..16........1.....5..8.67......9.2.5.......5.7...21..668.9..31.,867543129439217568251689473978152634542836791316794285123468957795321846684975312,
...5.....9.2..3.656....481.......9...5.1...2.31.6....4......1.2.....948........96,183576249942813765675924813267485931459137628318692574796348152531269487824751396,
....2465.8.6.....1.4......8.........7.5...36.4...56.........8...5248..1.1.3.6...7,317824659826593471549671238261349785795218364438756192974135826652487913183962547,
..........9..53.67.6..7.......18.....1.9.4..53....7..8.4.....5.758....1.1.9....4.,587641923291853467463279581975182634816934275324567198642318759758496312139725846,
.............6..5..8....623....78.3...7.3..9...12..5.....3...713...9586....8.....,256483719173962458489157623925678134847531296631249587568324971314795862792816345,
..4..1......683.42.6..9...1.7.9.........2...9......7.492.7...86.........1.32..9..,234571698719683542568492371871946235456327819392815764925734186687159423143268957,
....26.8.871......3...5...96.........3.....7..9....5..56...19...1.3....2..2..98..,459126783871943265326857419685712394234695178197438526563281947918374652742569831,
961..4....3...7..9.2...............6..4..3........529..17..9.4.....4613...627..5.,961524783438167529725938461159482376274693815683715294817359642592846137346271958,
..7......83.965........7..93.2........68..5..48...6........27.57...3.....647.9..8,297148653831965472645327189352471896176893524489256317913682745728534961564719238,
.1..28.7443.........795...2..5..7.8..4...15..1.8....3.7.........53......28....95.,519328674432176895867954312325647189946831527178592436791485263653219748284763951,
9...67..4...9.......5.146....7....535.9873...6....5..8..34.....164......8...56...,918567324346982715275314689487691253529873146631245978753429861164738592892156437,
..........2..459.....9.2..7.....3...5.....862..27.8..4....8..9675.3...8....2.94..,394176528627845913185932647418623759573491862962758134241587396759364281836219475,
.....543.2..7..69...769.1.5...1..5.....3...7......9....965.7.1...241.9....5.2...4,619285437253741698847693125374162589968354271521879346496537812782416953135928764,
......9.....9..3.6....58.....856.7.16.78...2.3..2.7.....27...35....1.29....6...87,725436918184972356963158472298563741647891523351247869412789635876315294539624187,
..6..7...25...9.1.1..5...78.7.8....2......6.3.23.....5...9..3.1.8.........57.....,846127539257389416139564278574836192918275643623491785762948351481653927395712864,
....19...79...4..8..432....4....7....8.19.5..1..2..3..9........37.4......4..538..,836719245792564138514328796459837612283196574167245389928671453375482961641953827,
.7...3.2........169.....3..79...148...48...3....6..9.22......48...4.9..31........,671543829435982716982176354796321485524897631318654972269735148857419263143268597,
.2..6.7.36.....9.5..9..74...452.3......1....417...5...3..9.....5....2.1......4...,421569783637841925859327461945283176283176594176495238312958647564732819798614352,
..15.2..4.8.........2......6.5.......1.7....54....38.1...2...481..6.53.2.34....5.,361592784589471236742386519695128473813764925427953861956237148178645392234819657,
...9...4.2...14658........1...59.2...........8....2..7....4..6.5.9786..4......1.5,163958742297314658458627931746591283925873416831462597372145869519786324684239175,
...8.5...........2.39.1.6.....7582...6....5..1.7..6.3..9.2.........3.92......18.5,721865394486379152539412687943758261268143579157926438695284713814537926372691845,
17....38..9.72.5.44.....2.....25....9.78...1......7.......351..7.........3...94..,172564389398721564456398271814256793927843615563917842689435127745182936231679458,
.........29.87.5.6.7.....915......7..42.5.8...6..1.2..6.8....1.7.9.8.4...2.....5.,435169782291873546876542391583926174142357869967418235658234917719685423324791658,
......8......4..1.....23..9..3..4...1...97..8.2.53.74........8..7...25...8..5.3.1,497165823235948617816723459763284195154697238928531746541376982379812564682459371,
.......8.7.2.849.....7.32.4...4..5......5..2.8....2.7.37.8.5.......97.5..9.....6.,463219785712584936589763214621478593937156428854932671376825149148697352295341867,
.....6489.....45.....95....1...9..2..985.27......17......7.56...71.......5.64.8..,532176489719284536846953172167498325398562741425317968984725613671839254253641897,
...91.5.84....37........13.1..2..8.4..4....7....8..9.....3.9..25...4....9.35..4..,376912548418653729259478136135297864894165273627834915741389652582746391963521487,
.4.1.8.95.379...2.....2..717......8.52........1...........5..3.9..8.3....7524...9,246178395137965428859324671794631582528497163613582947481759236962813754375246819,
.1......73....4...56....8....17...8............48..2.67...8...28.5.47.31.3625....,412568397398174625567932814251796483683425179974813256749381562825647931136259748,
.1...7.6....346.1....5...9....97......91...5.....627..1..42.6.......1.2.57......4,814297563925346817637518492246975381789134256351862749198423675463751928572689134,
...5..4.................15...327.64...23.....1..8.4.2.8..16.....2...3..5..642.7.3,698531472215647938374982156583279641742316589169854327837165294421793865956428713,
...6...........925......14..9..1.23...4..6.8......5...1..9.4..265.23...9...5..3..,419652873768143925325789146596817234274396581831425697183964752657238419942571368,
.8.32....79...6.....6.8....8..4...5...29..87..5.83.............32465.....79.4...5,185324967793516482246789513861472359432965871957831624518293746324657198679148235,
.67..49.54.9.5.312.........6..12....5..9.72...3........1....5...2.43......6..9...,267314985489756312153298647698123754541967238732845169814672593925431876376589421,
....7..8....29..3..6..5.2.7..26..........89...7..15.....81..3.......7.95....3.71.,425376189187294536369851247592643871614728953873915462758169324231487695946532718,
4.8.....6.........912..8....3..72......6.....841..3....9.4....268...94.3....3.71.,478325196365941278912768345536172984729684531841593627193457862687219453254836719,
..9.81.37..145....2.5.3.4..3.4.1..8..185.329..................5.47...3.2......9.8,469281537731456829285739461354912786618573294972864153893127645547698312126345978,
93...4..14.6.5.2.71.......5..3...5..2..........79.3.1...4.2....351..7...7.9..1...,935274861486159237172638945693712584218546793547983612864325179351897426729461358,
16..39........6.94....1.......9.4..6.....1.7.5..62.......3...21.2.5.74..6.......9,164739285735286194298415637382974516946851372517623948459368721821597463673142859,
2..71.3...46.8.1.7..9...24.....2.......19.....2.3.........3...6..4..1...1..87..23,258714369346982157719653248691527834483196572527348691872435916934261785165879423,
...8.3...............47..96..86.4......1..8.39.....57.6.3.....7.......48.5...91..,496813725537926481182475396378654219245197863961382574613248957729531648854769132,
...1....3.7....5..1.........3.2..1.......5..4..279....6.9.4..1..2.5.16.....3...5.,268157943973426581145938726536284179897615234412793865659842317324571698781369452,
..4.2...3..6...1.48...3.....9.68....3..........5.13...68.........14.5...4.2.9.6.1,514726893736859124829134567197682345368547912245913786683271459971465238452398671,
.5.6.2..9..69.152..4..7.6..7......1........76............2.....9......35.624.57..,157682349836941527249573681785396412423158976691724853578239164914867235362415798,
.......953.86..1........3......7...6..6.8.92.....9.85.8.7.62.1......1..2...8..7..,761438295358629174294517368189275436576384921423196857847962513935741682612853749,
7........21....964....3....3.1....96.97...2.862..8.4...349..7..9....8.3.......1..,768294351213875964549631827381742596497563218625189473134956782972418635856327149,
4..2.35.6......3.........91..6.......54...9...9...2.7.32...41....1...647........2,419273586768951324532846791876439215254718963193562478327684159981325647645197832,
..7.1..6....3.....31...2...9..2.6.4..78....2.4.6.8...7...84.9..1..7......4.1.3...,297418563684357219315692478931276845578934126426581397762845931153729684849163752,
.......83....72......68.29....1....2.....8.1.....248..4.1...9..2.7..6.4...63....1,672591483389472156514683297948135672723968514165724839431257968297816345856349721,
.9613.4.8..1...6.54......7.9...85...........6...9.....7..4..5....9..68.....719...,596137428271894635438562179942685713387241956615973284763428591129356847854719362,
..765.9.163....74..9....52...9...2.....734......1..6.....5.2.......1.....1.4.3...,427658931635291748891347526149865273286734195753129684964582317378916452512473869,
.2.....69....47..88..........2.9.6..58......7.93..548.4......3.....79.5.3.......6,124538769935647128867921543742893615581462397693715482478256931216379854359184276,
5..1..832...........2.47..6...7....8..5......6..82.513...5.61....1.....7....1.4..,547169832396258741182347956214735698835691274679824513423576189951482367768913425,
8.....164.........9.....58.1..4....6..9.23...62.18.....8.....3.43..6.8.12.....4..,852379164364518279917246583178495326549623718623187945781954632435762891296831457,
...386............86.7..4......3....9..157...7..4.9...6...1..783.85..69...7..8.5.,249386517573241986861795423415832769936157842782469135654913278328574691197628354,
...39...5..5.41..7..9..684..68.....1.1.......5..7.3...38.....7...1.6....4.68..5..,647398125835241967129576843768924351213685794594713682382159476951467238476832519,
.1......7.....3.......6....5.9..24..6..9....2..4.1.75.....5.2.....3.6.7.435.2..6.,813594627246873195957261843589732416671945382324618759768459231192386574435127968,
.....6......9.8..6....3..899......63....47..17.61....46...85...4.8...53....7.....,893476215154928376267531489941852763385647921726193854679385142418269537532714698,
..471..6........9...18.5.7.....4....71..........9.....4.6..853..87.6491..3...9.4.,954712863278436195361895274823641759719253486645987321496128537587364912132579648,
..75.3.1.....8.573....2..84.7.3.5.9...329.4..2..8.............5.417....9....4....,487563912162489573539127684674315298813296457295874136928631745341752869756948321,
.3529...77.......819...6......83....2.867.........5.....3...5..61.9..73..2.......,835294617746513298192786354461832975258679143379145826983427561614958732527361489,
.2..9.3.......5.21.45.1..96....6..5.....5.1.......4...63.......1....374...912....,821496375796835421345712896278361954964258137513974682637549218152683749489127563,
.....6.39.8.........5.27...7.245.9..8..7....6.54.9......7.6.....3...5....293.46..,271846539986531742345927168762458913893712456154693827417269385638175294529384671,
.......1.....6.9...15....7....64..2.....5.3..9....15..47..1...63.2....5.1..93.4..,794583612823167945615294873538649721261758394947321568479815236382476159156932487,
9....4.......3.......528...68.45...2..968...4.....91..84.....6..632..94........5.,952164837418937625376528419687451392139682574524379186845793261763215948291846753,
1....9.4..29.361.5.....5....63.9....2...4.......8.3.......5...44183......3.2.....,156789243729436185384125796863592471297641538541873629672958314418367952935214867,
39.........7...185......2..8...35.1.7..6.....2..8..65..61.9..........3.85......6.,395182476627943185184756293846235719759614832213879654461398527972561348538427961,
.....34....3.2.9519..4......4....1.3......52..6...........58..48..94...52..16..3.,126593487473826951985471362742685193398714526561239748619358274837942615254167839,
.9.36..2...2..1.....782.31...........56.8..7....796......27.8..1.......58..6.92..,491367528382951647567824319713542986956183472248796153634275891129438765875619234,
....18.27....9.8..1..53.94.5.4.............1.8....3...7..94..3..15........8..2.9.,459618327637294851182537946594761283263859714871423569726945138915386472348172695,
..5.1243.1..3.7.2........75..2...31..9........53........9...8..5....3.4224...19..,975612438184357629326849175862495317791236584453178296639724851518963742247581963,
..1...7.......9...2..6.......94..36.5......72.....3...64.3..2...9.57.4..17..2...9,961285743457139826283647915719452368534968172826713594648391257392576481175824639,
..9.....14...........1....8.7.814.92..4..97..2...7...59....6....1.5....768....5..,859467231421385679763192458576814392134259786298673145945726813312548967687931524,
...5..61.2..4.9.5.3.7.2..9.1.3.......4.......529.....4..........65.7.....9.1..567,984537612216489753357621498173854926648392175529716384731265849465978231892143567,
5..7..21.2..3....6.7.9.5..3.61..............73..6........5...7275.....8..9.2.61..,538764219249381756176925843961437528425819367387652491613548972752193684894276135,
.65.1429....57..688....21.....49..8.4.765..1...9.2...6..1.......24.......5.......,765814293192573468843962157216497385437658912589321746971286534624135879358749621,
.651.27...47.9..6...98.6...9.17.58.....6...........259......5...28.............7.,865142793247593168319876425931725846452689317786314259674931582528467931193258674,
..4..3....2.4...5963.2......9.......1.5...4..24..3......1.5..7....7.6..5..794....,514893762728461359639275841893524617175689423246137598961358274482716935357942186,
..61495...2.6..3..94.......4...7......3......76.453...1..9.47.5.5......36.7......,376149528521687394948325176485271639213896457769453812132964785854712963697538241,
......3...5.348..1..72...4......2.8948.91...7.21.............35......7......51..8,849176352652348971317295846573462189486913527921587463198724635265839714734651298,
...1..54......57..2...........6.84....5.2..8.......3.1.8..1..3.7.18....442.3561..,978163542614285793253947816197638425365421987842579361586714239731892654429356178,
18...6.39..24.3..8.45.1..........6.2.....8.9....3925.......1.24......8.....5...16,187256439692473158345819267913745682524168793876392541759681324261934875438527916,
...........1....7.4.......531..7.8..7.54...23.82.95....4.95..8....7.....1.3.28.4.,526847391931562478478139265314276859795481623682395714247953186869714532153628947,
8.7.63..1...7.9.............72...65.6.3.1.2.7...........9.21..3...3..7.........86,897563421214789365536142879172934658643815297958276134789621543465398712321457986,
..2..4.9.13..9.2...4.3...7...5.2.3.....57.4.82....9.1.81........7..5............7,652784193137695284948312576785421369391576428264839715813947652476258931529163847,
...............589......46..47..8.....81...4612..6.9..46...9.71.5..8.2...8.4...9.,936845127274316589815297463647958312598123746123764958462539871759681234381472695,
..15.3..62..48..1..8.9.63..6...4..25.....98.3.14.3...............8...6..3.9......,971523486236487519485916372693748125527169843814235967152694738748352691369871254,
1....8.6.....49..2.7....4.......6....8.92.........498...7....3..6...3.9.2...1.7..,142758369856349172973261458794186523385927614621534987417692835568473291239815746,
3.7..4..6.41....5.9....3............7..6.1..9.1.47..255.92.6....2.7.....6.43.5...,357184296241967853968523741495832617732651489816479325579246138123798564684315972,
..652....57..41...9..3.7....4.9............21..1....9.6...95....2.4...1...3.6.4..,436529187578641932912387546247913865369854721851276394684195273725438619193762458,
.238.9....9.......4..3.2.....9..4..85....8.6767............52...3.4..69..67..3...,723859416891746352456312789319674528542938167678521934984165273235487691167293845,
3172.6...5..3....4..6..9............4....1...2...6...9..5....7.9..5.3.1.......2.6,317246895529387164846159732698732541453891627271465389185624973962573418734918256,
8......9.2.17....4..78....5.8..6.....95.2...17...4..82..6.....71.9..5.6.5........,834251796251796834967834125482167953695328471713549682346982517129475368578613249,
...1..........2.9..96..7.....7.5..12.6...8..71...3.96..1..896........2.....5..38.,743195826581362794296847153837956412469218537125734968312489675958673241674521389,
4............3.2.5....6......3.2...4....9...66.2..5.915.9..6.3724..1.....7..5.4..,425187963861934275937562148793621584154398726682475391519246837248713659376859412,
7..894..........3......2684.9..2....2..9.1..8..3.7...........71...6.94.....1..9.2,736894125482516739951732684694328517275961348813475296569243871127689453348157962,
.....3.......1.7....3984...9....6...4..39...6..5.....36.4.78....7.5...1.35...9...,596723148248615739713984562932856471487391256165247983624178395879532614351469827,
..2..1..6.384..7.51.46.......7.32..12..1.......3..4.8.5....8........3..4...7..5..,752381496638429715194675832467832951285197643913564287571248369826953174349716528,
728.1.5.....7...........3...6.52.......4...1.....38.2.6..85...25.72...63....43...,728314596319765284456982371861529437235476918974138625693857142547291863182643759,
.92..678.6.19....47.8.....6......8.......842........9.......3..8..39.17.3..7.264.,492136785651987234738245916523479861976518423184623597247861359865394172319752648,
.6...82....92...4......6..5..........4..1.93.....358.1....6.51..2.9..4.8.......62,163548297589271643472396185318629754245817936796435821834762519621953478957184362,
...534.91....8.......1..3.5.6.....13.1.9.37...84...96......7......89......541...7,827534691153689274496172385769248513512963748384751962648327159271895436935416827,
....78.......6......4..1.3....1.3..6.....9.2.42....1...8...49..26.78.4..1.....27.,932478651851362794674591832798123546516849327423657189387214965269785413145936278,
...........35.......6......53...6.494.....8..16.8....39...3..65.2...13.4..4.5.12.,819243657243567981756918432538176249497325816162894573981432765625781394374659128,
..8.1..9....2..........9....1....28..52.7...67...3.51...17...5..2..683..5.6..1..9,248615793193287465675349128314956287852174936769832514481793652927568341536421879,
2...7.9..6..2....1784.19.2..1..9.47.4.5..7.6...2..5.....9.4....16................,251873946693254781784619523816392475435187269972465138329546817167928354548731692,
..758..29...1..4..4...69815..29...5.6..2....89.......62.......18.....9.....8.7...,167584329598123467423769815782936154634251798951478236279345681845612973316897542,
.......47...824.6..6....2.....71.8......69732.....3..4.37..2.8....9.7..1.4....3..,283596147571824963469371258324715896815469732796283514937142685658937421142658379,
..........92......6.....19..69...8..8.3..67.9...5...1.7.8...3.2...81..6.5...3....,481759236392681475675324198169273854853146729247598613718965342934812567526437981,
6.93..25.7.........8.....4.3.47.2.9..5.........7.....28.....4..4......75.2...536.,619348257742956813583217946364782591258691734197534682875163429436829175921475368,
.2.1......3.6..5......372..7..91...6..2.....898....7.3....2.39....851.......7....,526194837137682549498537261753918426612743958984265713871426395349851672265379184,
528.....14...3.562.........3.7...6.......61.8.4...3.25..5.7...3.....5.....28....7,528467391471938562963251874317582649259746138846193725195674283784325916632819457,
..59....2....3..867...28.31.......6.1....6...........88.....2.5.7.5...9...6..9.17,385961472214735986769428531958273164147856329632194758893617245471582693526349817,
....8..53923......4.867..2......8..7..4...93.76.....825.............4...69.....7.,176289453923415768458673129315928647284756931769341582542897316837164295691532874,
...95....5...47..1.....3.6.....6.71......5.2.2.......4..1.2.64..621...97...73....,613952478528647931749813265435268719187495326296371854871529643362184597954736182,
4.7.9.....21.....5.93.8...4...9.1........32.7....4...8..951....57......2.4..72...,457296381821734965693185724785921643964853217312647598239518476578469132146372859,
7...24..1..6.17......8..5.........861..76.3......384....2...8.7........35..2..6..,758324961496517238231896574923451786184762395675938412362149857849675123517283649,
5...12.9...6..341...35...6...473.....7..2..5.1....5...6..9......9..7.........4...,548612793726893415913547268854739621379126854162485937637958142495271386281364579,
....54.6.91..87...7....1..56.81.59....7......2...76.4...6..9...8.............27..,382954167915687234764231895648125973537498621291376548176549382829713456453862719,
.5........41..2.6..3.8.4..5.6.....41..........2.41.8..6.....5..5...87.24..3.21..8,957163482841752963236894175368975241194238756725416839682349517519687324473521698,
75..43.....4.9.........5...3.5.14...1..8.6.......7....67...1.395.....8.1.8.9..76.,758143296214698357963725184395214678127856943846379512672581439539467821481932765,
..8....94.7.2..5....43..7...9.......8.6....25..2..396.....5....4.9.....8623...4..,238715694971264583564398712395126847816947325742583961187459236459632178623871459,
.3...5..22..4.....958..3...8...27..5...954............5.43.2....2...68..36..7.9..,436785192217469538958213647893627415172954386645831279584392761729146853361578924,
5..4..36...8.....4.....19..8.3.6......7..4.........8..4759....8...1..6.9.9...354.,529478361138659724746231985813562497967814253254397816475926138382145679691783542,
...1.......6.7....978.5.....2..85......6..7..1.5.2..3.....3.....5176.8.9..79.2...,532149687416873295978256314729385461843691752165427938294538176351764829687912543,
....2...4......18...4...7...45....918.....3....3.9.2.7...........938..5.41.9.....,781629534326547189954138726245763891897214365163895247532476918679381452418952673,
......8.2.......65..7.......12.593...7.8..9.6.68..3....2...8...38.....5...63.2.1.,645137892231984765897265134412659387573821946968473521129548673384716259756392418,
.....9.4....63...12.971.8......63.....29....78..1..3.9......2.4..3....8....4.1.6.,316859742478632591259714836197563428532948617864127359681395274943276185725481963,
7..........48.2....39...........1.....748....462..7...2.6...13...19..7.83...7....,725694813614832597839715642983261475157489326462357981276548139541923768398176254,
..1...9..6...7..5..73....218.6....7....5...1.25...18.61.7....92........3.2....7.8,541623987682179354973485621816392475734568219259741836167834592498257163325916748,
.48.1.........7....61......5.7.4.3..6....3...4.275...1.2.3...8..731.....8...24.1.,348516927295837146761492538587641392619283475432759861124375689973168254856924713,
895..............8...6..35....4.7.....9...5736..35..2..3.7...4....2...39.87.....6,895123467326574198714689352253497681149862573678351924932716845561248739487935216,
..3......87...5..3....374.1...6....4..5.............891.849.35.74...61...3..1.9..,493261875871945263256837491327689514985174632614523789168492357749356128532718946,
5..71.24.....28..1...39..78.52...4..1.4.....783.......2.....1..4.3....82.8.......,598716243347528961621394578752861439164935827839247615275483196413659782986172354,
.....31..2...18...14...6.3571.....6........41...........5.61..3...5..67...67.2..8,697253184253418796148976235714385962589627341362149857975861423821534679436792518,
.1..26......3......6.7...8......53..273....48.8..7.1....168.....3...2.....2..1..4,819526473427398651365714982196845327273169548584273196941687235638452719752931864,
..2....61318..6.....57..3.4.5...4..2.....3....4.1.25...87.............276......3.,472385961318946275965721384753894612291653748846172593187239456539468127624517839,
......3....94..25..3.52..98.....78.3...9...2.4.8.367...72...58..9................,245798361189463257637521498926157843713984625458236719372619584594872136861345972,
1.....3.....4..7..2.658.....4...813..8....5.452.1.3.87........1...3.2......6.4...,174269358895431726236587419647958132381726594529143687763895241418372965952614873,
.6......5.......7......46...1.78..4.52......6..8.2....95...7..26..4.9.51.8..1....,864271395235698174197354628316785249529143786748926513951867432672439851483512967,
.5.9...8.9..17.6.58......13...6...38...5....9..1.49.7....48....6...5.7.........6.,156934287932178645847265913495627138768513429321849576279486351684351792513792864,
