Puzzle,Solution,
...........5.92..41...63.....4.5....2......76....16...4...2..9757...46.1.6.5.7..3,826475319735192864149863725614758932258349176397216458483621597572934681961587243,
..6.493.51..2.3.....4.......1..652.....43.......9....4........6.9.5.7.132....69..,726149385185273649934658172419765238867432591352981764571394826698527413243816957,
.3..5.2...463......9.27.....19.6.4.........2...751.9...7.42.6.....9...4.5........,738654219246391875195278364819762453653849127427513986971425638362987541584136792,
7..4..256.3.7..4..8...6.7...2....1..5..61..7......4..2..3....8......8...6...3....,719483256236795418845261739324879165598612374167354892453126987971548623682937541,
1......5..29.6.....57.149...91.....56.....3........14..341.............9..6.457.2,163987254429563871857214963791438625642751398385692147234179586578326419916845732,
..5...8.187...62...6...2.3..4.6....26..2.547....3.1.8.3.7.....55.......6......3..,235479861871536294469812537943687152618295473752341689327168945584923716196754328,
4..8..9..2...91....172.48......7.34...41...897.8......8.......2.....3...6..9..4..,435867921286391574917254863129578346354126789768439215891745632542683197673912458,
.8..5............2....3..1............68.793..19.26.....19..5.887.5....15.......7,182659473937148652465732819748395126256817934319426785621973548873564291594281367,
...7.8.4..........4.....5866......5..4.9..87.....1..633.5..9..89.4.657......7....,263758149859641327417392586631287954542936871798514263375429618984165732126873495,
.94.7..6.6....38......4.53...5794.....1......74.......413.8...9.......8...8..51..,394578261657123894182649537825794613931862475746351928413286759569417382278935146,
956....74..1.6.2...7...5..........52842...19..1.7..........2..1.......4.5...4.9..,956231874481967235273485619769814352842653197315729468694372581128596743537148926,
.953.....3.6..............26....7..5.3451....1.76.2.4324......6.61....5........9.,795326481326841579418759362682437915934518627157692843249185736861973254573264198,
...8.......923.87.......6.44879.....6....31..23...64.......7.9........3.8.....7..,724865913169234875358179624487951362695423187231786459546317298972648531813592746,
3.......661.5.83...5...............8....94.6.9.3.21...8......21.952..6...3.....4.,349172856612548397758963214124756938587394162963821475876439521495217683231685749,
.....2..9.......6...97........6..8.4..29....146.2....76.4.....3.7..3....38..1....,536142789748395162129768345917653824852974631463281957694827513271536498385419276,
69...3..4.5...1.3..1.54...9..178.......1..69.537..9.1.......7.........61.7.6.....,692873154754921836813546279961784523428135697537269418146392785289457361375618942,
.....1.9..7.6.32...217...5...6..2......5......5..3.1..9.....5.1.12....766.5.8.9..,564821793879653214321749658146972385293518467758436129987264531412395876635187942,
..9..2.3....4.3......6....99..2..4....5.3...8..6..8..35..7.....3....4..27.2.569..,459812637617493825823675149938267451245139768176548293594721386361984572782356914,
5..7..6.3..73.6....9.1.42..1..6....2.429.75......43...............4....5..95....7,514728693287396154396154278173685942842917536965243781751832469628479315439561827,
9......5....9..62.64.2.518....6....771.48.2....95..8..5..8..4....7....1..........,982163754175948623643275189358612947716489235429537861531896472897324516264751398,
.....96.....2...89...8....1.....85.....37.....1...53688....37....9..68.515......6,281459673675231489943867251392618547568374192417925368826593714739146825154782936,
9.........37........2.4.5.....83...65.97....8.6.92.7...4.5..3...2..7..8.6........,956317842437258619182649573274835196519764238863921754748592361321476985695183427,
.5419.6..1..3.47...9.........6.4..5.....3..68...8.........67....874.5...5..9.....,754192683168354729293678514826749351479531268315826497931267845687415932542983176,
..7...4.3..3..58........1...156...7...6.4.9.....53....5....9....8.176..9...8.471.,157982463623415897948763125215698374836247951794531286571329648482176539369854712,
......4.........1..4.6.15...5.3...62..4..61..2...8....98.5.3.41...1..9.35.....2..,192857436635942817748631529859314762374296185261785394987523641426178953513469278,
6.94.......87...5.....5......5.7........1..8..4.9.2.1.916.....2..7.....4......9.8,659481327428739651371256849165874293792513486843962715916348572287695134534127968,
76...89..4.8...5....5...1....4..7....9..6.3..5..9..........147........8....5..6..,763158942418392567925476138634217859297865314581943726859621473146739285372584691,
.....7..392.8..7.....1...85..1...2....7...51828......6512.......7....1..6.3..8...,148597623925863741736142985351786294467329518289451376512674839874935162693218457,
.52...61.9..8.2..4.3....8....8...12.4...3...........6...3.9....68..1..5....5.3...,852349617961872534734651892398467125426135978175928463543796281687214359219583746,
...957...2.........58....1.3..51.....962.83..1876..........6..5.21.9...89....2...,614957283239861457758423619342519876596278341187634592873146925421395768965782134,
..7......6......74....1......58..1...9.42......6.....9.5...6..27....854..24...6.1,487632915612985374539714268245869137193427856876351429358146792761298543924573681,
74..8....5..743.16.....9...3...1......9..7..88....6..1..7158...1.4......98.......,746281935598743216231569874362815749419327568875496321627158493154932687983674152,
4...1..3...537...9.7.2..51..8..5....3.....4.....4.....1....435...9.85......1..7..,492516837615378249873249516784651923356892471921437685167924358239785164548163792,
.........9.1.........87..15.3...8.6....95...75.74...3..193..8...53......8....4..6,785241693941536782326879415234718569168953247597462138619325874453687921872194356,
71.9.4.....5....2.94....6....6..5..........9...16.3......1.....1593......3.5..4.2,712964853865731924943258671396825147528417396471693285284176539159342768637589412,
.1.9..6..3.9.1.....4...2...95......41.7.....2......3....2..7.65.....52..5..3...1.,218943657379516428645872931953268174167439582824751396432197865791685243586324719,
.9..7....4.32........4.1..3...9.4.361.2..8..76..7.......6.3..9...8.........682...,291873564483256719765491283857924136142368957639715842526137498378549621914682375,
..5..9........63.....45.....327..89.95.....4.4.....7.27....3..8.93..4......8....7,285319674174286359369457281632741895957628143418935762726593418893174526541862937,
.359........4...32..1........2..7.9..1..3......9....6.5...624...9..1.7...4.3.5...,435926187968471532721583946852647391614239875379158264583762419296814753147395628,
.....5..9.2.6...1.4319....2.97......2..7....5.6............957....37..9..79.6.34.,786125439925643817431987652897456123214738965563291784342819576658374291179562348,
13..76...9..1....3.......9......3..4.1.8..9...8.76.2..4......8.8..6...7......4...,132976548947158623568432791795213864216845937384769215421597386853621479679384152,
.....56...739.....6...7.5..92.6...5...8.5..63.5....1....1..9.2....8..........2..9,489125637573986241612374598927631854148257963356498172831769425295843716764512389,
.3..42.5.4..6..2.31.2....7..6713...55.1....84.........6.5................73.5...2,736942158458617293192385476867134925521769384349528617685293741214876539973451862,
..6.7...............89.6..16.52...18.2.639.7.3......9......2..9...1..5.61.......3,216378954953421867478956231695247318821639475347815692534762189782193546169584723,
.1.8...6.......1.....9.4.3......3..87.8.9.5...6...14.9......7.6.49.5....6.......4,413872965982365147576914832194523678728496513365781429831249756249657381657138294,
.5..678....3..84.9.6...1.....8154...3......8......6.97...6.3.....4...7........9..,459367812173528469862491375798154623316279584245836197987643251624915738531782946,
...9..3......74...2...3....4..6.......1....2..62..1957..7....615...17......3....4,718926345693574812254138679475692138981753426362481957837249561546817293129365784,
.5...9..7..2.6..9.........5..3.....29..17.6.....6.....2.....1.8.95.....3..183....,154289367382567491679341825563498712928175634417623589236954178895716243741832956,
5.1....2.........9..6.7.....8.25..7......6......8..4.5..5..4..2.29...65...71...9.,541639827738412569296578143184253976953746218672891435315964782429387651867125394,
......37...297...6.19...............6..2..95119..6.8...3....5......8..2....1...63,864512379352978416719436285245891637687243951193765842431627598576389124928154763,
.4823...........8.....7........123.....6...9....9.36..7..1..938...3..46...6.49..7,548236719672491583193578246869712354237654891415983672724165938981327465356849127,
9..68..12..8.12....6.79..4...1...29............72....4...9...28...3.....3...2.7.1,974683512538412976162795843451836297293147685687259134715964328826371459349528761,
.8.2..47..594.68...........54...792.....6....9..8..1..17...........2.614.9....2..,683251479259476831714398562548137926321965748967842153172684395835729614496513287,
947...18..3.....46..6.................276...84.3..1..731.....9..6...4.1.2.9.8....,947536182531829746826417359675348921192765438483291567314672895768954213259183674,
35....9......15....1.29..8..9.128.7.....5...65..3..82..........68....3......6.2..,352684917968715432714293685496128573823957146571346829249531768685472391137869254,
6.1.........6.....9....1..78....235..25.78.91.3..59.........7...8..9.5.....2.....,671983425258647139943521867897162354425378691136459278519836742382794516764215983,
....3...7.2........8.1......3.6...8...1.93..66...7.2.12....14....8.4....3...8..79,165439827923758614487126593732614985851293746694875231279361458518947362346582179,
2..8...9...437...8..8....719...26....46.....7.3....48...92.8.......1.......9.....,275861394614379258398542671987426135546183927132795486469258713823617549751934862,
...6..48.2....3.5.....9..1..6..........4....9.1..3...5.382....1...56.3....6..182.,971625483284713956653894712469157238325486179817932645738249561142568397596371824,
.2..73.......1.875..8..5.....5.31............2..98.....1..5..378.9....5....1.6.2.,521873649436219875798645312965731284184562793273984561612458937849327156357196428,
2.56.....8......24.742...3..3...5.9.7...8.........6.......5......83....5.9...48..,215643987863597124974218536632175498759482361481936752327851649148369275596724813,
32...........5.1....69......6.521..3...3.....7.2......5...1.7....7...9.1...46..5.,325186497498752136176943285964521873851374629732698514543819762687235941219467358,
.7.2.6....9..3..........2.7........46....8.7..8.....3.4...5..9..6..83...8..9.756.,574216389298735416316894257759361824643528971182479635437652198965183742821947563,
.......21.41...8..3......9.4....5...23....5..5..34..16........8.....1.....9.5846.,975834621641972835382516794417625389236189547598347216764293158853461972129758463,
.....3.7...6.15...3..74.5..98.157.......9.........8....5..6...9.3.9..1.6.7....43.,415623978796815324328749561982157643543296817167438295251364789834972156679581432,
.....532..5...91.6..6.219.....2.6..1....1..3..4..835.9.........4...62....6.5....8,819645327254379186736821954398256471675914832142783569527498613483162795961537248,
.....4..2..38.....2...36....9.38..5.8.6..........5.4.9..5.6.9.1....9..384......25,568974312943821567217536894794382156856149273132657489375268941621495738489713625,
...5.472.....3..9.....9...3.5..28..138.9..4.....4.....1...4..7...7.1.5.....3.7...,913584726428736195675192843754628931386971452291453687162845379837219564549367218,
.3.....1..27....6...........8.19.....4...23....6.37.4...12.3..9.....67....4.78.32,635429817927381465418765293783194526149652378256837941871243659392516784564978132,
36..9.84.....2...7.2..4..59.5.3.....83....9..64......5..5..8.7....2..4...8..3....,361597842594821637728643159159386724837452916642179385415968273973215468286734591,
....39475...145..3......2..6.7....2..3........2.51.......3....1.439..7......27.4.,186239475279145683354678219617493528935782164428516937762354891843961752591827346,
8...........7....1.97.62..........2..3......557..2...3.26..8.5..1.5...38..5..96..,864195372253784961197362584941853726632947815578621493726438159419576238385219647,
54..6....8..1...2..9....3.....8...........892........64.93.1.5..1.6.5..8..5..9.4.,547263189863194725291578364924816573156437892378952416489321657712645938635789241,
1......5.7....83.2...4.9.18.........29........5.3....48.79.3..1.4.8.1......5....3,189236457764158392532479618478615239293784165651392784827963541345821976916547823,
..7.15...........69..3.....3.9..75.1..5..38..7...9..2...........1..6.759.....2.8.,637215948452978316981346275329487561145623897768591423874159632213864759596732184,
.....5...8.63......73.48..9.45..9..6.....3.....7........2.7.368......9.54..8...27,194625873856397412273148659345719286621583794987462531512974368768231945439856127,
..15...9.7......3.9..82....43.1..5...7...24...8..7.9......35.8....71.2.....2.8.5.,341567892728491635965823174436189527179352468582674913214935786853716249697248351,
2.........8..7.....41.....5...9...579..83..41....5.8.37.5......8..31....41279...8,273564189589173462641289375368941257957832641124657893735428916896315724412796538,
.2..5.8139..1..27....3...5..82..5.....396.5....1.3..8....8...3.....2.1....9......,726459813935186274148372956682715349473968521591234687267891435354627198819543762,
..64..9.74.8..6..5.9..5...........3...437...871.8.9....3.6......7.........9.....6,156432987428796315397158462982564731564371298713829654235687149671945823849213576,
....4..83....8.94.......1..5..8..4..2......16.4.1..52..6.4...398..2..6..9.2..3...,629541783751386942483927165516832497298754316347169528165478239834295671972613854,
.......62...4..8...1....37....6..1.....587.3.6.......838..6.71...785...4..41.....,539718462726435891418926375853692147941587236672341958385264719197853624264179583,
..6..31.732.7..6..48...6......3.4....4......5....7..2.6......1.......7..2..4.5.8.,596823147321749658487156239752394861143268975968571423634987512815632794279415386,
.4.....63......1......12.5...31......6...73.8.2..3..14.....15..5.4....868.67.....,241579863657384192938612457483126975169457328725938614372861549514293786896745231,
.5.....97.28.3........6.82.7859.....36........12.....6....98..........5......2..3,654281397928735614137469825785946132369127548412853976243598761876314259591672483,
....7.....498......6.4.5..2.2...7.584.......33.5...26983..29..........9.....5....,581276934249813675763495182126937458498562713375184269837629541652341897914758326,
..4.1..76...3...4..58....3.94.5.8..73..........6..75..7.31..6..............9...1.,234815976197362845658749132941528367375691284826437591783154629419286753562973418,
36.1......95.63.........9..98.......61......7..3.9..1......75...3....1..17.5.6289,368129745795463821241875963987641352612358497453792618826917534539284176174536289,
......6.......423....57....86.74.....7...31.4..5.............2.4...67.1.6..2.87.5,984132657517684239326579481863741592279853164145926873798415326452367918631298745,
....6.42...6.19.8.1.....6.94.9.762..7.2851..........17.....71......8.54.........2,897563421326419785154728639419376258732851964568294317285647193973182546641935872,
3..67....6.......2...8.15......5.2..5..3.....28...7..1...23...847..1......2.....3,325679814618543972947821536734156289591382467286497351169235748473918625852764193,
3...1...51.26.....7.....4.....1...4...4..3....5.7.9......9.7....7..21..9......5.3,398214765142675398765398421837152946924863157651749832586937214473521689219486573,
2.5......8..52..96..1..8..7......2..71..5..6.95...........47.5....6.987.46....9..,295761483874523196631498527348976215712854369956132748189347652523619874467285931,
.1.....2...7..94...4.3817.9..17....6.72.....4....9...............6928....8..431..,913467825867259413245381769491732586572816934638594271324175698156928347789643152,
1735.8....4.92......5....3....2...7....1.93...1...7....87....9.4....1...2.....85.,173548269648923517925716438834265971762189345519437682387652194456891723291374856,
...52......2..34.95.......3...1.45..........8..6.8...26......9584..653.1.3....2..,394526187762813459581749623278194536913652748456387912627431895849265371135978264,
.935.8....1..3...2..4...7.8..7..95...3.....4..8.15....1..2...7.....81......4.....,793528614816734952254916738627349581531867249489152367145293876372681495968475123,
..54..9.....57..2.3...2.74.5..948...8672......9..6....4...9.87...3......2..8.....,725481936649573128318629745532948617867215394194367582456192873983754261271836459,
....3...6...1...7..36...9..2....6.........419.53...2...2..14.....52...3....69.12.,172439586549168372836752941291846753768523419453971268627314895915287634384695127,
.5.37.9.6..312....7.2.......7....6.....95...12.............81.3....9.2...19...76.,158374926643129587792586314971843652364952871285617439527468193836791245419235768,
4..2..3..8.3....6......................78.5.15.1.4..83.....26..7..5.1...1....84.5,459216378823957164617834952938125746264783591571649283385492617742561839196378425,
.7..5..........6.264.271...2..8947..........8......12...9.....44..5...8....9..5.1,872659413195483672643271895231894756967125348584367129359718264416532987728946531,
5....9.7...9.3.4...78.4..5...79.3.6..6....7...4...731.........5...3.....4....19..,514829673629735481378146259287913564163458792945267318892674135751392846436581927,
.3...6.....45...6.1.9.8.....4.7..8.......9.....72..4.921....34.......28.6........,532146798784592163169387524946751832821439675357268419218975346495613287673824951,
......7....7.2...91..4...6.74.16.......94..1......243...92....3..3..8.7187...9...,964831752387526149152497368748163295236945817591782436619274583423658971875319624,
.5.....9..9.6...14......52.56...........75...7....1......34.9...39......4.1.2..7.,852134796397652814146789523564293187918475632723861459275348961639517248481926375,
.9..6.7.......89..327......9.347.....8563....27...5...5.2...368....4.2.5.......7.,498361752651728943327594816963472581185639427274185639542917368716843295839256174,
.........5...2348..7..65.1.......3..6..3....4....7..51.17........2.38.4......15.2,123847695596123487874965213741582369685319724239674851417256938952738146368491572,
..9.......3...8..1.562378..9.........6...152....9.5....1......8...68..3.6.7..3...,879416352234598671156237894945862713768341529321975486413759268592684137687123945,
..6.1..52.124.638....8...........41.....4..95..8.........9.....25..8..349....5..1,486319752712456389395827146529763418673148295148592673861934527257681934934275861,
..279.8..3...5.....7............1....23.8.....854.3..7..92.......48.539.857......,542796831368152749971348652796521483423987165185463927639214578214875396857639214,
..6.1...4.....4.2.......1.6..71..2..6......3.....82.1.1...654..8...2..7.5....78..,796218354318654927254973186987136245621549738435782619173865492869421573542397861,
8....2...25...673...7.3....5.....3926.1.......3.....8.9.....51...5..8.63.2......8,813572649259846731467139825548761392691283457732954186986327514175498263324615978,
18....3.....25....52.6....9...9.....81........3.7.8..56....52....8.67....9.3.....,186479352379251648524683719465912837817536924932748165643895271258167493791324586,
.47.9..5.3.......282...3.4........787.93........5.4.........18...4.52....7..4....,647291853391485762825763941413629578759318426286574319562937184134852697978146235,
..36....2....29.3......7....5.43..7..765.8...8..2..5....4.....6......9..2.9...4.7,193685742647129835528347169952431678476598213831276594714952386385764921269813457,
..3...2...97..4....1.....73..5......7..1..4..3..97..2....4.1.5.45..9.1.8......9.2,683715294297364581514289673965842317728153469341976825839421756452697138176538942,
.48.......7.....31.61..749.....4..87.9.5......1....6...5....8....9.8.56...6.....4,348912756975864231261357498523146987697528143814739625452673819739481562186295374,
.482...........948..7.....64.6...371......6..8.......46...394..3....7.....4.8.1.2,548296713261573948937814526426958371179342685853761294682139457315427869794685132,
34......8..67.4..5......6..9.3...7.6.........58...9.....43....97.9..8..1...6..5..,345916278296784135178532694923145786461873952587269413614357829759428361832691547,
...15..8........4..8....52......43.2.2.......1.9.3...44.2.15.3..6.3.8.......9...6,247153689536289147981746523658974312324861975179532864492615738765328491813497256,
..2.....8....51.........734...3..57.5.6.2...18..........7.....516....28..28...317,942673158783451692651289734219348576536927841874165923397812465165734289428596317,
...1.72.8.......3683...6.9.....2......1.6.8.7.57..1.2...........68..2.13.7....5..,946137258712958436835246791384729165291365847657481329529813674468572913173694582,
9....1......39...1...5.....7.......6..38..1.2.89.6....3......7.1..9253..8...7.4..,932781654548396721617542983751239846463857192289164537396418275174925368825673419,
....8.59.5...7.4..7...6.....87......4.........3..4.6..14.5...7..93.....1......9..,364281597518379462729465138987156243456832719231947685142598376693724851875613924,
...7..2..1...437.....2.1...47.926....8.4......2..3......8...9.2...1693....7....4.,864795213152643798739281564471926835583417629926538471618374952245169387397852146,
1....94.2.....63..3..8....624...7.............8.43....72....96......3..7..81.....,176359482894726315352814796249687153537291648681435279723548961415963827968172534,
.3.......78.........9..4......2.7.563..9...2.....58.49.2.3......54.7...86.......5,431769582782513694569824713948237156315946827276158349827395461154672938693481275,
.6.........2.45...........83.17..8....78...2...5.246..1......34..4..2..5....7....,569138472782945361413267958321756849647891523895324617176589234934612785258473196,
.........57.....26......518357........1......9..68.........6.7.6.2.35.9......2..1,196258743578341926243967518357124689861579432924683157439816275612735894785492361,
....34........15.4......68.84.....271.3..............5..61.5...7...43.....4....78,518634792962781534437592681845916327123457869679328415286175943791843256354269178,
...8..5........97..2...1............9...6....4879.2.....6218.471..6....2..84.9.5.,369847521841526973725391468652184739913765284487932615596218347174653892238479156,
81..6.......1.....2..3...........67.9..2..1....3..9.....2...78...6.4.9..7..9.84.1,819465327367182594254397816521834679948276135673519248492651783186743952735928461,
....2........912.6.94....1..1...24......69.2....34....4..5....1..7...94.16....53.,651827394783491256294635817316752489845169723972348165429583671537216948168974532,
..1965.7.53...7....7.2.......5.....9....73.6..24.....74...9.6......2..........45.,241965873538147926976238514765812349819473265324659187452791638683524791197386452,
63...4....14..89....7...3.......1.29..6.4.........78...2....1..86.7.3..2..3.8....,638974215514328976297615384375861429186249753942537861729456138861793542453182697,
3.5...4...4......3.9.8............2.....79..........782...4..6..79.6.5..8.4..579.,385726419742591683691834257417683925528179346936452178253947861179268534864315792,
....5637....2..5..6....3.8...5.6....3.1.......7..2.15..4..7...8..7....41.2.......,812456379734289516659713284285361497391547862476928153943175628567832941128694735,
...3.7.6.5..24.7.....6..4...9..2.5.6.6....1..1.3.....7742.....1.3...5...65..3....,824317965516249783379658412497821536265793148183564297742986351938175624651432879,
.....74......2.78....1...6.84.......3...9.....2.4.6.3.9.3....4..6.....7.2.8.1.69.,531867429694325781782149365847231956356798214129456837913672548465983172278514693,
73....69.....6...86....7.1....25.8..1.7...5....5..196......8.3.9.1..6....2.......,738412695419365728652897314364259871197683542285741963576128439941536287823974156,
.15....6.869.4.5............5..8.6.14.8....3..7.............4..64..79.1..9...6..7,715328964869147523234695178953782641428561739176934852587213496642879315391456287,
.......4..417.36..3..2.5.17......5...92....3...7..9..4.....7....1.3.2.5..2.1..9..,875916342241783695369245817683421579492578136157639284536897421914362758728154963,
....8.2.......2.97..6.3...5....16.....1..5.32......9..9....3..1.75..8.6.....6.3..,597681243183452697426937185739216854641895732852374916968743521375128469214569378,
2..9..5.76.....8..........9...139.6....8....1....5.9.3..36..18.15...8...8...9..72,248963517639715824517482639425139768396847251781256943973624185152378496864591372,
5...6.9.4...7.3.258.3.4.....8...6.....9.2....4.2....6..3...7....4..3.79.7.5..9...,527861934164793825893542617381956472679124583452378169936417258248635791715289346,
.45...........6.59.....9..7....9.3...6...1.4..7....5.838.1.76......8....1..5...8.,945728163728316459631459827814295376563871942279634518382147695456982731197563284,
642.5....3.5..46...7....5....8....7.56....4...3..........7...987...39..4...6....7,642351789385974621179286543218463975567198432934527816426715398751839264893642157,
9....4.161...9......7..6........3.8.5.......1..1748.3....8...54......8...96.3....,982354716165297348347186295479513682538629471621748539713862954254971863896435127,
.8..5..161.........52..3.9........3.8......5.21.6......9..85..77..1..5....19...8.,384759216179862345652413798967541832843297651215638974496385127738124569521976483,
..4.78.95...3..1...3..9..86196..4..3.4......1..8....4.......568...9...1.....2.4..,614278395289365174537491286196754823742839651358612947923147568465983712871526439,
.6..93......1.8.369..54...1.3...1.7.......4...8.4...9....9............4.....57.83,861293754542178936973546821439821675625739418187465392358914267716382549294657183,
2.......6....3..7.893.7.5..3......6....8......51.....9..9.5.3...7839..1......2..7,217548936546239178893671542384925761962817453751463829129756384678394215435182697,
.5..7......9.....447..9.5.2..3.1........49...58.....2..4....9...2.8.......8..3...,851472693239685714476391582693218475712549836584736129345127968927864351168953247,
7....1.85.9.....71...........941.6.2....7....8.169..5...6......15...4...284.65...,762341985495826371318759246579418632643572198821693457936187524157234869284965713,
4...7....9162........54.16..2.....45.5..2.......4..9.7...........1..7.536.2......,485176392916283574273549168329761845754928631168435927597312486841697253632854719,
...75.16..1..3.2..34.2...8.57...1.......6...86..54..7.2..........8........1.8...5,829754163716938254345216987573821649194367528682549371257493816968175432431682795,
.725...8..8....159.3...42..1....7..5...2.8......4.58........4.3.2.....7....3.....,972561384486723159531984267148637925653298741297415836769852413325149678814376592,
...3..8..1..7..25..2...9.71....5......1.2.....3...8.....4...912.95...3....28.4..5,756312894189746253423589671248957136961423587537168429874635912695271348312894765,
..6......2...8..5.....6..378....5.9.6..3.21....219...5..7.3......1.5..7.92.......,576923814234781956198564237813645792659372148742198365467839521381256479925417683,
1......6.........4..6...9..4....38...295..146.8.6....2..8....39.53.64........2.5.,174289563592136784836457921461923875329578146785641392248715639953864217617392458,
..1....6.....5...4...7.....21759...6...46.7.14.6....59.2.14..95..9.7........82.7.,531824967978651234642739518217593486395468721486217359723146895869375142154982673,
....6.4......37..5..54...92.........7.69...........1.7.....3...14....2.39.2.1..7.,271569438894237615365481792423176859716958324589342167658723941147695283932814576,
..56.32.9....5.7.116.....585...6...33....1.....29......9..768..............28....,785613249923458761164729358519862473376541982842937516491376825258194637637285194,
...7.......8....6.3.6..4..55...483.2....5...4....217........5...87....3.2.4.1....,495786123718532469326194875579648312162357984843921756631279548987465231254813697,
26.5.8..91...92......7.6...74..2.81........9.95....62....9.72......54.....51.....,264518739137492568598736142746329815812675493953841627381967254679254381425183976,
2.....7..3..9......8.....5.......4.....4.5.83...7....215........7..2..39.4...31..,215348796367951824489267351891632475726415983534789612153896247678124539942573168,
1..5.7.8...............84.7..51.9....2.3...5...84..1...129....3.3....29........7.,163547982487291536259638417645179328921386754378452169712965843836714295594823671,
..1...7.8.7.5....9..5....635..6.9..1...28....3.8..........1....769.58..2...9.2...,931426758876531249425897163542679831617283594398145627253714986769358412184962375,
....916..3.6....1.29.......84...2.7........43.2....9..9..7.8...71.3...8......4...,487591632356247819291836754843962571679185243125473968964718325712359486538624197,
.3.4..2.11....2.....48.....7.......4....3.5.73.....9.....278........97.5.4...13.2,938467251176592843254813679762985134489136527315724968593278416621349785847651392,
..78..9...........3.....127..8.17...76295.........65....9....622.....3..53..2.79.,627841953195372684384569127958417236762953841413286579879135462246798315531624798,
.3....69.8.1...2.7...17..5..9..8....51.63.....8..17..2..2.6.....5.2.9........3...,735428691861395247429176358296584713517632984384917562972861435153249876648753129,
9.5..3...8.1.79.3......1..5..3.5.2.........84....17....7..2..........52.5..4..3.1,925643718861579432437281965613854297759362184248917653376125849194738526582496371,
..5.64.9.......7.5..27......8..3....5.4...8.......69...6..79......2..4...3..8....,875164392146392785392758614689531247514927863723846951261479538958213476437685129,
....75.9.9.36....4.2.4.....6..7..94....9.6..2..412..56.3........71....2...623....,468375291953612874127489365612753948785946132394128756239561487571894623846237519,
.91....56.........7.8..61...6....89...9.2..1.85.91...72.7....3........7.6....35..,391842756546137982728596143162375894479628315853914267287459631935261478614783529,
5.19...2.69.....1482..135.......4389.....2..5..538....2.............1..29..6.....,571946823693258714824713596162574389389162475745389261216437958457891632938625147,
8.47.2......1..2....243.7..9....76.....6..8..3...91....9.2.4.3.....8..........42.,864752319739168254152439786985327641217645893346891572698274135421583967573916428,
.956..4.2.4...2.....1....596.2....3.....5..4..5.....6.....3..281.4.2....5..9.1...,395617482846592713271843659682174935913256847457389261769435128134728596528961374,
.8......3...3.2...4.7....5..1.7...3........8.....68....5.4...6...8...7...6.1.52.8,285647913691352874437891652819724536526913487374568129752489361148236795963175248,
...4.31.819.......8.316...27..........29....4...3........6...8...483..276...12..3,276453198195287436843169752731548269582976314469321875327694581914835627658712943,
........9..6....7.81..59.4.2......1...7...6...5...2..8..1.9...4.6.....8..7..4526.,735461829496823175812759346243986517187534692659172438321698754564217983978345261,
...5....93....6..16...3..5......7.16...8619.52..........73...98.........1....82.7,821574639359286471674139852598427316743861925216953784467312598982745163135698247,
8..5......4........7....8.1.2985..4.78..41..6..527............4.1....659......21.,896517432341682975572394861129856743783941526465273198657129384214738659938465217,
....39..679....82..3..7..9...........582.....9....6..7125....3.8....3.626.....75.,281439576794615823536872194467391285358247619912586347125764938879153462643928751,
.9.63.8.4..6....3....98....6...71...38.....4...935...1......5..9........7.....963,197632854846517239532984176625471398381296745479358621263149587958763412714825963,
...72..1......4...82.63........4..2......7...7..28..6...5.6...7.6..738.213.....4.,956728314371594286824631975518946723642317598793285461285469137469173852137852649,
4.6.......3512.4.....8.......7...1.8.4....6..2...7.....5.........12.4...8..73...2,486593271735126489129847365697452138548319627213678594352981746971264853864735912,
....7.1...5.....6.....9.....47..25.81..7.......2..8.9........1...4.8.9.57..12.6..,423675189951834267876291354647912538198753426532468791369547812214386975785129643,
.73..89..1...2...8....3..4181....4.3..5....8....5...1....753....8.19.....2.......,673418925194625378258937641816279453745361289932584716461753892387192564529846137,
2.6....734...6....7.......5...2........84..62....9....92...63....3....4.6..93.5.8,286519473435768291719324685164273859397845162852691734928456317573182946641937528,
7.8........6....9....1...7.....5....1.2..753.3.7..1.89.29..3.....5..6.1.67.52.9..,798635421516274398243189675984352167162897534357461289429713856835946712671528943,
.....56...6...4..79.3...5.........78.37..62...4..3........8...687.2...3....9.....,784195623561324987923678541659412378137856294248739165492583716875261439316947852,
5....2.9.6......7.81...9..2.4.9.......6....5...8...4.1...4.....4.91....6.7.8.....,534712698692584173817639542143958267726341859958267431261493785489175326375826914,
.26....93...7.1..6...3...5...........9......567..49..........2.2...53.495.1..7.3.,126485793354791286789362451815236974492178365673549812938614527267853149541927638,
...958.......4....7....1...16....5.7..7...8...8912..6.9.54..71..2.5...8......2...,314958276692743158758261439163894527247635891589127364935486712421579683876312945,
.8.5...7...5.9.2.3.37....9..2.84.7....1.7..8...32....5...31.82.......1...........,982536471145798263637124598529843716461975382873261945756319824394682157218457639,
...36..8..4.8...31.....14.5....7.3..8.9....5...6.1..7.....8......57.6.1......5..9,591364782642857931738291465214578396879623154356419278163982547925746813487135629,
.6...8..1.......5.1......63..6....354..15....3......49.2..4.6...9.6.......823..1.,265398471937416852184572963816924735479153286352867149523741698791685324648239517,
35...1.....439......7....4..2..54.1.....19......7...5.9...7.42..314.6..9....2....,352841697614397285897562341729654813583219764146738952965173428231486579478925136,
..7...8.4..9..8...84.3.5.92..5......1...........249.......9217.3..1....87..5...2.,537926814269418735841375692925681347184753269673249581456892173392167458718534926,
